Gene_Symbol,Mapping_Status,Platform_Source
GENE_10633,Shared,GPL570 & GPL96
GENE_10634,Shared,GPL570 & GPL96
GENE_10635,Shared,GPL570 & GPL96
GENE_10636,Shared,GPL570 & GPL96
GENE_10637,Shared,GPL570 & GPL96
GENE_10638,Shared,GPL570 & GPL96
GENE_10639,Shared,GPL570 & GPL96
GENE_10640,Shared,GPL570 & GPL96
GENE_10641,Shared,GPL570 & GPL96
GENE_10642,Shared,GPL570 & GPL96
GENE_10643,Shared,GPL570 & GPL96
GENE_10644,Shared,GPL570 & GPL96
GENE_10645,Shared,GPL570 & GPL96
GENE_10646,Shared,GPL570 & GPL96
GENE_10647,Shared,GPL570 & GPL96
GENE_10648,Shared,GPL570 & GPL96
GENE_10649,Shared,GPL570 & GPL96
GENE_10650,Shared,GPL570 & GPL96
GENE_10651,Shared,GPL570 & GPL96
GENE_10652,Shared,GPL570 & GPL96
GENE_10653,Shared,GPL570 & GPL96
GENE_10654,Shared,GPL570 & GPL96
GENE_10655,Shared,GPL570 & GPL96
GENE_10656,Shared,GPL570 & GPL96
GENE_10657,Shared,GPL570 & GPL96
GENE_10658,Shared,GPL570 & GPL96
GENE_10659,Shared,GPL570 & GPL96
GENE_10660,Shared,GPL570 & GPL96
GENE_10661,Shared,GPL570 & GPL96
GENE_10662,Shared,GPL570 & GPL96
GENE_10663,Shared,GPL570 & GPL96
GENE_10664,Shared,GPL570 & GPL96
GENE_10665,Shared,GPL570 & GPL96
GENE_10666,Shared,GPL570 & GPL96
GENE_10667,Shared,GPL570 & GPL96
GENE_10668,Shared,GPL570 & GPL96
GENE_10669,Shared,GPL570 & GPL96
GENE_10670,Shared,GPL570 & GPL96
GENE_10671,Shared,GPL570 & GPL96
GENE_10672,Shared,GPL570 & GPL96
GENE_10673,Shared,GPL570 & GPL96
GENE_10674,Shared,GPL570 & GPL96
GENE_10675,Shared,GPL570 & GPL96
GENE_10676,Shared,GPL570 & GPL96
GENE_10677,Shared,GPL570 & GPL96
GENE_10678,Shared,GPL570 & GPL96
GENE_10679,Shared,GPL570 & GPL96
GENE_10680,Shared,GPL570 & GPL96
GENE_10681,Shared,GPL570 & GPL96
GENE_10682,Shared,GPL570 & GPL96
GENE_10683,Shared,GPL570 & GPL96
GENE_10684,Shared,GPL570 & GPL96
GENE_10685,Shared,GPL570 & GPL96
GENE_10686,Shared,GPL570 & GPL96
GENE_10687,Shared,GPL570 & GPL96
GENE_10688,Shared,GPL570 & GPL96
GENE_10689,Shared,GPL570 & GPL96
GENE_10690,Shared,GPL570 & GPL96
GENE_10691,Shared,GPL570 & GPL96
GENE_10692,Shared,GPL570 & GPL96
GENE_10693,Shared,GPL570 & GPL96
GENE_10694,Shared,GPL570 & GPL96
GENE_10695,Shared,GPL570 & GPL96
GENE_10696,Shared,GPL570 & GPL96
GENE_10697,Shared,GPL570 & GPL96
GENE_10698,Shared,GPL570 & GPL96
GENE_10699,Shared,GPL570 & GPL96
GENE_10700,Shared,GPL570 & GPL96
GENE_10701,Shared,GPL570 & GPL96
GENE_10702,Shared,GPL570 & GPL96
GENE_10703,Shared,GPL570 & GPL96
GENE_10704,Shared,GPL570 & GPL96
GENE_10705,Shared,GPL570 & GPL96
GENE_10706,Shared,GPL570 & GPL96
GENE_10707,Shared,GPL570 & GPL96
GENE_10708,Shared,GPL570 & GPL96
GENE_10709,Shared,GPL570 & GPL96
GENE_10710,Shared,GPL570 & GPL96
GENE_10711,Shared,GPL570 & GPL96
GENE_10712,Shared,GPL570 & GPL96
GENE_10713,Shared,GPL570 & GPL96
GENE_10714,Shared,GPL570 & GPL96
GENE_10715,Shared,GPL570 & GPL96
GENE_10716,Shared,GPL570 & GPL96
GENE_10717,Shared,GPL570 & GPL96
GENE_10718,Shared,GPL570 & GPL96
GENE_10719,Shared,GPL570 & GPL96
GENE_10720,Shared,GPL570 & GPL96
GENE_10721,Shared,GPL570 & GPL96
GENE_10722,Shared,GPL570 & GPL96
GENE_10723,Shared,GPL570 & GPL96
GENE_10724,Shared,GPL570 & GPL96
GENE_10725,Shared,GPL570 & GPL96
GENE_10726,Shared,GPL570 & GPL96
GENE_10727,Shared,GPL570 & GPL96
GENE_10728,Shared,GPL570 & GPL96
GENE_10729,Shared,GPL570 & GPL96
GENE_10730,Shared,GPL570 & GPL96
GENE_10731,Shared,GPL570 & GPL96
GENE_10732,Shared,GPL570 & GPL96
GENE_10733,Shared,GPL570 & GPL96
GENE_10734,Shared,GPL570 & GPL96
GENE_10735,Shared,GPL570 & GPL96
GENE_10736,Shared,GPL570 & GPL96
GENE_10737,Shared,GPL570 & GPL96
GENE_10738,Shared,GPL570 & GPL96
GENE_10739,Shared,GPL570 & GPL96
GENE_10740,Shared,GPL570 & GPL96
GENE_10741,Shared,GPL570 & GPL96
GENE_10742,Shared,GPL570 & GPL96
GENE_10743,Shared,GPL570 & GPL96
GENE_10744,Shared,GPL570 & GPL96
GENE_10745,Shared,GPL570 & GPL96
GENE_10746,Shared,GPL570 & GPL96
GENE_10747,Shared,GPL570 & GPL96
GENE_10748,Shared,GPL570 & GPL96
GENE_10749,Shared,GPL570 & GPL96
GENE_10750,Shared,GPL570 & GPL96
GENE_10751,Shared,GPL570 & GPL96
GENE_10752,Shared,GPL570 & GPL96
GENE_10753,Shared,GPL570 & GPL96
GENE_10754,Shared,GPL570 & GPL96
GENE_10755,Shared,GPL570 & GPL96
GENE_10756,Shared,GPL570 & GPL96
GENE_10757,Shared,GPL570 & GPL96
GENE_10758,Shared,GPL570 & GPL96
GENE_10759,Shared,GPL570 & GPL96
GENE_10760,Shared,GPL570 & GPL96
GENE_10761,Shared,GPL570 & GPL96
GENE_10762,Shared,GPL570 & GPL96
GENE_10763,Shared,GPL570 & GPL96
GENE_10764,Shared,GPL570 & GPL96
GENE_10765,Shared,GPL570 & GPL96
GENE_10766,Shared,GPL570 & GPL96
GENE_10767,Shared,GPL570 & GPL96
GENE_10768,Shared,GPL570 & GPL96
GENE_10769,Shared,GPL570 & GPL96
GENE_10770,Shared,GPL570 & GPL96
GENE_10771,Shared,GPL570 & GPL96
GENE_10772,Shared,GPL570 & GPL96
GENE_10773,Shared,GPL570 & GPL96
GENE_10774,Shared,GPL570 & GPL96
GENE_10775,Shared,GPL570 & GPL96
GENE_10776,Shared,GPL570 & GPL96
GENE_10777,Shared,GPL570 & GPL96
GENE_10778,Shared,GPL570 & GPL96
GENE_10779,Shared,GPL570 & GPL96
GENE_10780,Shared,GPL570 & GPL96
GENE_10781,Shared,GPL570 & GPL96
GENE_10782,Shared,GPL570 & GPL96
GENE_10783,Shared,GPL570 & GPL96
GENE_10784,Shared,GPL570 & GPL96
GENE_10785,Shared,GPL570 & GPL96
GENE_10786,Shared,GPL570 & GPL96
GENE_10787,Shared,GPL570 & GPL96
GENE_10788,Shared,GPL570 & GPL96
GENE_10789,Shared,GPL570 & GPL96
GENE_10790,Shared,GPL570 & GPL96
GENE_10791,Shared,GPL570 & GPL96
GENE_10792,Shared,GPL570 & GPL96
GENE_10793,Shared,GPL570 & GPL96
GENE_10794,Shared,GPL570 & GPL96
GENE_10795,Shared,GPL570 & GPL96
GENE_10796,Shared,GPL570 & GPL96
GENE_10797,Shared,GPL570 & GPL96
GENE_10798,Shared,GPL570 & GPL96
GENE_10799,Shared,GPL570 & GPL96
GENE_10800,Shared,GPL570 & GPL96
GENE_10801,Shared,GPL570 & GPL96
GENE_10802,Shared,GPL570 & GPL96
GENE_10803,Shared,GPL570 & GPL96
GENE_10804,Shared,GPL570 & GPL96
GENE_10805,Shared,GPL570 & GPL96
GENE_10806,Shared,GPL570 & GPL96
GENE_10807,Shared,GPL570 & GPL96
GENE_10808,Shared,GPL570 & GPL96
GENE_10809,Shared,GPL570 & GPL96
GENE_10810,Shared,GPL570 & GPL96
GENE_10811,Shared,GPL570 & GPL96
GENE_10812,Shared,GPL570 & GPL96
GENE_10813,Shared,GPL570 & GPL96
GENE_10814,Shared,GPL570 & GPL96
GENE_10815,Shared,GPL570 & GPL96
GENE_10816,Shared,GPL570 & GPL96
GENE_10817,Shared,GPL570 & GPL96
GENE_10818,Shared,GPL570 & GPL96
GENE_10819,Shared,GPL570 & GPL96
GENE_10820,Shared,GPL570 & GPL96
GENE_10821,Shared,GPL570 & GPL96
GENE_10822,Shared,GPL570 & GPL96
GENE_10823,Shared,GPL570 & GPL96
GENE_10824,Shared,GPL570 & GPL96
GENE_10825,Shared,GPL570 & GPL96
GENE_10826,Shared,GPL570 & GPL96
GENE_10827,Shared,GPL570 & GPL96
GENE_10828,Shared,GPL570 & GPL96
GENE_10829,Shared,GPL570 & GPL96
GENE_10830,Shared,GPL570 & GPL96
GENE_10831,Shared,GPL570 & GPL96
GENE_10832,Shared,GPL570 & GPL96
GENE_10833,Shared,GPL570 & GPL96
GENE_10834,Shared,GPL570 & GPL96
GENE_10835,Shared,GPL570 & GPL96
GENE_10836,Shared,GPL570 & GPL96
GENE_10837,Shared,GPL570 & GPL96
GENE_10838,Shared,GPL570 & GPL96
GENE_10839,Shared,GPL570 & GPL96
GENE_10840,Shared,GPL570 & GPL96
GENE_10841,Shared,GPL570 & GPL96
GENE_10842,Shared,GPL570 & GPL96
GENE_10843,Shared,GPL570 & GPL96
GENE_10844,Shared,GPL570 & GPL96
GENE_10845,Shared,GPL570 & GPL96
GENE_10846,Shared,GPL570 & GPL96
GENE_10847,Shared,GPL570 & GPL96
GENE_10848,Shared,GPL570 & GPL96
GENE_10849,Shared,GPL570 & GPL96
GENE_10850,Shared,GPL570 & GPL96
GENE_10851,Shared,GPL570 & GPL96
GENE_10852,Shared,GPL570 & GPL96
GENE_10853,Shared,GPL570 & GPL96
GENE_10854,Shared,GPL570 & GPL96
GENE_10855,Shared,GPL570 & GPL96
GENE_10856,Shared,GPL570 & GPL96
GENE_10857,Shared,GPL570 & GPL96
GENE_10858,Shared,GPL570 & GPL96
GENE_10859,Shared,GPL570 & GPL96
GENE_10860,Shared,GPL570 & GPL96
GENE_10861,Shared,GPL570 & GPL96
GENE_10862,Shared,GPL570 & GPL96
GENE_10863,Shared,GPL570 & GPL96
GENE_10864,Shared,GPL570 & GPL96
GENE_10865,Shared,GPL570 & GPL96
GENE_10866,Shared,GPL570 & GPL96
GENE_10867,Shared,GPL570 & GPL96
GENE_10868,Shared,GPL570 & GPL96
GENE_10869,Shared,GPL570 & GPL96
GENE_10870,Shared,GPL570 & GPL96
GENE_10871,Shared,GPL570 & GPL96
GENE_10872,Shared,GPL570 & GPL96
GENE_10873,Shared,GPL570 & GPL96
GENE_10874,Shared,GPL570 & GPL96
GENE_10875,Shared,GPL570 & GPL96
GENE_10876,Shared,GPL570 & GPL96
GENE_10877,Shared,GPL570 & GPL96
GENE_10878,Shared,GPL570 & GPL96
GENE_10879,Shared,GPL570 & GPL96
GENE_10880,Shared,GPL570 & GPL96
GENE_10881,Shared,GPL570 & GPL96
GENE_10882,Shared,GPL570 & GPL96
GENE_10883,Shared,GPL570 & GPL96
GENE_10884,Shared,GPL570 & GPL96
GENE_10885,Shared,GPL570 & GPL96
GENE_10886,Shared,GPL570 & GPL96
GENE_10887,Shared,GPL570 & GPL96
GENE_10888,Shared,GPL570 & GPL96
GENE_10889,Shared,GPL570 & GPL96
GENE_10890,Shared,GPL570 & GPL96
GENE_10891,Shared,GPL570 & GPL96
GENE_10892,Shared,GPL570 & GPL96
GENE_10893,Shared,GPL570 & GPL96
GENE_10894,Shared,GPL570 & GPL96
GENE_10895,Shared,GPL570 & GPL96
GENE_10896,Shared,GPL570 & GPL96
GENE_10897,Shared,GPL570 & GPL96
GENE_10898,Shared,GPL570 & GPL96
GENE_10899,Shared,GPL570 & GPL96
GENE_10900,Shared,GPL570 & GPL96
GENE_10901,Shared,GPL570 & GPL96
GENE_10902,Shared,GPL570 & GPL96
GENE_10903,Shared,GPL570 & GPL96
GENE_10904,Shared,GPL570 & GPL96
GENE_10905,Shared,GPL570 & GPL96
GENE_10906,Shared,GPL570 & GPL96
GENE_10907,Shared,GPL570 & GPL96
GENE_10908,Shared,GPL570 & GPL96
GENE_10909,Shared,GPL570 & GPL96
GENE_10910,Shared,GPL570 & GPL96
GENE_10911,Shared,GPL570 & GPL96
GENE_10912,Shared,GPL570 & GPL96
GENE_10913,Shared,GPL570 & GPL96
GENE_10914,Shared,GPL570 & GPL96
GENE_10915,Shared,GPL570 & GPL96
GENE_10916,Shared,GPL570 & GPL96
GENE_10917,Shared,GPL570 & GPL96
GENE_10918,Shared,GPL570 & GPL96
GENE_10919,Shared,GPL570 & GPL96
GENE_10920,Shared,GPL570 & GPL96
GENE_10921,Shared,GPL570 & GPL96
GENE_10922,Shared,GPL570 & GPL96
GENE_10923,Shared,GPL570 & GPL96
GENE_10924,Shared,GPL570 & GPL96
GENE_10925,Shared,GPL570 & GPL96
GENE_10926,Shared,GPL570 & GPL96
GENE_10927,Shared,GPL570 & GPL96
GENE_10928,Shared,GPL570 & GPL96
GENE_10929,Shared,GPL570 & GPL96
GENE_10930,Shared,GPL570 & GPL96
GENE_10931,Shared,GPL570 & GPL96
GENE_10932,Shared,GPL570 & GPL96
GENE_10933,Shared,GPL570 & GPL96
GENE_10934,Shared,GPL570 & GPL96
GENE_10935,Shared,GPL570 & GPL96
GENE_10936,Shared,GPL570 & GPL96
GENE_10937,Shared,GPL570 & GPL96
GENE_10938,Shared,GPL570 & GPL96
GENE_10939,Shared,GPL570 & GPL96
GENE_10940,Shared,GPL570 & GPL96
GENE_10941,Shared,GPL570 & GPL96
GENE_10942,Shared,GPL570 & GPL96
GENE_10943,Shared,GPL570 & GPL96
GENE_10944,Shared,GPL570 & GPL96
GENE_10945,Shared,GPL570 & GPL96
GENE_10946,Shared,GPL570 & GPL96
GENE_10947,Shared,GPL570 & GPL96
GENE_10948,Shared,GPL570 & GPL96
GENE_10949,Shared,GPL570 & GPL96
GENE_10950,Shared,GPL570 & GPL96
GENE_10951,Shared,GPL570 & GPL96
GENE_10952,Shared,GPL570 & GPL96
GENE_10953,Shared,GPL570 & GPL96
GENE_10954,Shared,GPL570 & GPL96
GENE_10955,Shared,GPL570 & GPL96
GENE_10956,Shared,GPL570 & GPL96
GENE_10957,Shared,GPL570 & GPL96
GENE_10958,Shared,GPL570 & GPL96
GENE_10959,Shared,GPL570 & GPL96
GENE_10960,Shared,GPL570 & GPL96
GENE_10961,Shared,GPL570 & GPL96
GENE_10962,Shared,GPL570 & GPL96
GENE_10963,Shared,GPL570 & GPL96
GENE_10964,Shared,GPL570 & GPL96
GENE_10965,Shared,GPL570 & GPL96
GENE_10966,Shared,GPL570 & GPL96
GENE_10967,Shared,GPL570 & GPL96
GENE_10968,Shared,GPL570 & GPL96
GENE_10969,Shared,GPL570 & GPL96
GENE_10970,Shared,GPL570 & GPL96
GENE_10971,Shared,GPL570 & GPL96
GENE_10972,Shared,GPL570 & GPL96
GENE_10973,Shared,GPL570 & GPL96
GENE_10974,Shared,GPL570 & GPL96
GENE_10975,Shared,GPL570 & GPL96
GENE_10976,Shared,GPL570 & GPL96
GENE_10977,Shared,GPL570 & GPL96
GENE_10978,Shared,GPL570 & GPL96
GENE_10979,Shared,GPL570 & GPL96
GENE_10980,Shared,GPL570 & GPL96
GENE_10981,Shared,GPL570 & GPL96
GENE_10982,Shared,GPL570 & GPL96
GENE_10983,Shared,GPL570 & GPL96
GENE_10984,Shared,GPL570 & GPL96
GENE_10985,Shared,GPL570 & GPL96
GENE_10986,Shared,GPL570 & GPL96
GENE_10987,Shared,GPL570 & GPL96
GENE_10988,Shared,GPL570 & GPL96
GENE_10989,Shared,GPL570 & GPL96
GENE_10990,Shared,GPL570 & GPL96
GENE_10991,Shared,GPL570 & GPL96
GENE_10992,Shared,GPL570 & GPL96
GENE_10993,Shared,GPL570 & GPL96
GENE_10994,Shared,GPL570 & GPL96
GENE_10995,Shared,GPL570 & GPL96
GENE_10996,Shared,GPL570 & GPL96
GENE_10997,Shared,GPL570 & GPL96
GENE_10998,Shared,GPL570 & GPL96
GENE_10999,Shared,GPL570 & GPL96
GENE_11000,Shared,GPL570 & GPL96
GENE_11001,Shared,GPL570 & GPL96
GENE_11002,Shared,GPL570 & GPL96
GENE_11003,Shared,GPL570 & GPL96
GENE_11004,Shared,GPL570 & GPL96
GENE_11005,Shared,GPL570 & GPL96
GENE_11006,Shared,GPL570 & GPL96
GENE_11007,Shared,GPL570 & GPL96
GENE_11008,Shared,GPL570 & GPL96
GENE_11009,Shared,GPL570 & GPL96
GENE_11010,Shared,GPL570 & GPL96
GENE_11011,Shared,GPL570 & GPL96
GENE_11012,Shared,GPL570 & GPL96
GENE_11013,Shared,GPL570 & GPL96
GENE_11014,Shared,GPL570 & GPL96
GENE_11015,Shared,GPL570 & GPL96
GENE_11016,Shared,GPL570 & GPL96
GENE_11017,Shared,GPL570 & GPL96
GENE_11018,Shared,GPL570 & GPL96
GENE_11019,Shared,GPL570 & GPL96
GENE_11020,Shared,GPL570 & GPL96
GENE_11021,Shared,GPL570 & GPL96
GENE_11022,Shared,GPL570 & GPL96
GENE_11023,Shared,GPL570 & GPL96
GENE_11024,Shared,GPL570 & GPL96
GENE_11025,Shared,GPL570 & GPL96
GENE_11026,Shared,GPL570 & GPL96
GENE_11027,Shared,GPL570 & GPL96
GENE_11028,Shared,GPL570 & GPL96
GENE_11029,Shared,GPL570 & GPL96
GENE_11030,Shared,GPL570 & GPL96
GENE_11031,Shared,GPL570 & GPL96
GENE_11032,Shared,GPL570 & GPL96
GENE_11033,Shared,GPL570 & GPL96
GENE_11034,Shared,GPL570 & GPL96
GENE_11035,Shared,GPL570 & GPL96
GENE_11036,Shared,GPL570 & GPL96
GENE_11037,Shared,GPL570 & GPL96
GENE_11038,Shared,GPL570 & GPL96
GENE_11039,Shared,GPL570 & GPL96
GENE_11040,Shared,GPL570 & GPL96
GENE_11041,Shared,GPL570 & GPL96
GENE_11042,Shared,GPL570 & GPL96
GENE_11043,Shared,GPL570 & GPL96
GENE_11044,Shared,GPL570 & GPL96
GENE_11045,Shared,GPL570 & GPL96
GENE_11046,Shared,GPL570 & GPL96
GENE_11047,Shared,GPL570 & GPL96
GENE_11048,Shared,GPL570 & GPL96
GENE_11049,Shared,GPL570 & GPL96
GENE_11050,Shared,GPL570 & GPL96
GENE_11051,Shared,GPL570 & GPL96
GENE_11052,Shared,GPL570 & GPL96
GENE_11053,Shared,GPL570 & GPL96
GENE_11054,Shared,GPL570 & GPL96
GENE_11055,Shared,GPL570 & GPL96
GENE_11056,Shared,GPL570 & GPL96
GENE_11057,Shared,GPL570 & GPL96
GENE_11058,Shared,GPL570 & GPL96
GENE_11059,Shared,GPL570 & GPL96
GENE_11060,Shared,GPL570 & GPL96
GENE_11061,Shared,GPL570 & GPL96
GENE_11062,Shared,GPL570 & GPL96
GENE_11063,Shared,GPL570 & GPL96
GENE_11064,Shared,GPL570 & GPL96
GENE_11065,Shared,GPL570 & GPL96
GENE_11066,Shared,GPL570 & GPL96
GENE_11067,Shared,GPL570 & GPL96
GENE_11068,Shared,GPL570 & GPL96
GENE_11069,Shared,GPL570 & GPL96
GENE_11070,Shared,GPL570 & GPL96
GENE_11071,Shared,GPL570 & GPL96
GENE_11072,Shared,GPL570 & GPL96
GENE_11073,Shared,GPL570 & GPL96
GENE_11074,Shared,GPL570 & GPL96
GENE_11075,Shared,GPL570 & GPL96
GENE_11076,Shared,GPL570 & GPL96
GENE_11077,Shared,GPL570 & GPL96
GENE_11078,Shared,GPL570 & GPL96
GENE_11079,Shared,GPL570 & GPL96
GENE_11080,Shared,GPL570 & GPL96
GENE_11081,Shared,GPL570 & GPL96
GENE_11082,Shared,GPL570 & GPL96
GENE_11083,Shared,GPL570 & GPL96
GENE_11084,Shared,GPL570 & GPL96
GENE_11085,Shared,GPL570 & GPL96
GENE_11086,Shared,GPL570 & GPL96
GENE_11087,Shared,GPL570 & GPL96
GENE_11088,Shared,GPL570 & GPL96
GENE_11089,Shared,GPL570 & GPL96
GENE_11090,Shared,GPL570 & GPL96
GENE_11091,Shared,GPL570 & GPL96
GENE_11092,Shared,GPL570 & GPL96
GENE_11093,Shared,GPL570 & GPL96
GENE_11094,Shared,GPL570 & GPL96
GENE_11095,Shared,GPL570 & GPL96
GENE_11096,Shared,GPL570 & GPL96
GENE_11097,Shared,GPL570 & GPL96
GENE_11098,Shared,GPL570 & GPL96
GENE_11099,Shared,GPL570 & GPL96
GENE_11100,Shared,GPL570 & GPL96
GENE_11101,Shared,GPL570 & GPL96
GENE_11102,Shared,GPL570 & GPL96
GENE_11103,Shared,GPL570 & GPL96
GENE_11104,Shared,GPL570 & GPL96
GENE_11105,Shared,GPL570 & GPL96
GENE_11106,Shared,GPL570 & GPL96
GENE_11107,Shared,GPL570 & GPL96
GENE_11108,Shared,GPL570 & GPL96
GENE_11109,Shared,GPL570 & GPL96
GENE_11110,Shared,GPL570 & GPL96
GENE_11111,Shared,GPL570 & GPL96
GENE_11112,Shared,GPL570 & GPL96
GENE_11113,Shared,GPL570 & GPL96
GENE_11114,Shared,GPL570 & GPL96
GENE_11115,Shared,GPL570 & GPL96
GENE_11116,Shared,GPL570 & GPL96
GENE_11117,Shared,GPL570 & GPL96
GENE_11118,Shared,GPL570 & GPL96
GENE_11119,Shared,GPL570 & GPL96
GENE_11120,Shared,GPL570 & GPL96
GENE_11121,Shared,GPL570 & GPL96
GENE_11122,Shared,GPL570 & GPL96
GENE_11123,Shared,GPL570 & GPL96
GENE_11124,Shared,GPL570 & GPL96
GENE_11125,Shared,GPL570 & GPL96
GENE_11126,Shared,GPL570 & GPL96
GENE_11127,Shared,GPL570 & GPL96
GENE_11128,Shared,GPL570 & GPL96
GENE_11129,Shared,GPL570 & GPL96
GENE_11130,Shared,GPL570 & GPL96
GENE_11131,Shared,GPL570 & GPL96
GENE_11132,Shared,GPL570 & GPL96
GENE_11133,Shared,GPL570 & GPL96
GENE_11134,Shared,GPL570 & GPL96
GENE_11135,Shared,GPL570 & GPL96
GENE_11136,Shared,GPL570 & GPL96
GENE_11137,Shared,GPL570 & GPL96
GENE_11138,Shared,GPL570 & GPL96
GENE_11139,Shared,GPL570 & GPL96
GENE_11140,Shared,GPL570 & GPL96
GENE_11141,Shared,GPL570 & GPL96
GENE_11142,Shared,GPL570 & GPL96
GENE_11143,Shared,GPL570 & GPL96
GENE_11144,Shared,GPL570 & GPL96
GENE_11145,Shared,GPL570 & GPL96
GENE_11146,Shared,GPL570 & GPL96
GENE_11147,Shared,GPL570 & GPL96
GENE_11148,Shared,GPL570 & GPL96
GENE_11149,Shared,GPL570 & GPL96
GENE_11150,Shared,GPL570 & GPL96
GENE_11151,Shared,GPL570 & GPL96
GENE_11152,Shared,GPL570 & GPL96
GENE_11153,Shared,GPL570 & GPL96
GENE_11154,Shared,GPL570 & GPL96
GENE_11155,Shared,GPL570 & GPL96
GENE_11156,Shared,GPL570 & GPL96
GENE_11157,Shared,GPL570 & GPL96
GENE_11158,Shared,GPL570 & GPL96
GENE_11159,Shared,GPL570 & GPL96
GENE_11160,Shared,GPL570 & GPL96
GENE_11161,Shared,GPL570 & GPL96
GENE_11162,Shared,GPL570 & GPL96
GENE_11163,Shared,GPL570 & GPL96
GENE_11164,Shared,GPL570 & GPL96
GENE_11165,Shared,GPL570 & GPL96
GENE_11166,Shared,GPL570 & GPL96
GENE_11167,Shared,GPL570 & GPL96
GENE_11168,Shared,GPL570 & GPL96
GENE_11169,Shared,GPL570 & GPL96
GENE_11170,Shared,GPL570 & GPL96
GENE_11171,Shared,GPL570 & GPL96
GENE_11172,Shared,GPL570 & GPL96
GENE_11173,Shared,GPL570 & GPL96
GENE_11174,Shared,GPL570 & GPL96
GENE_11175,Shared,GPL570 & GPL96
GENE_11176,Shared,GPL570 & GPL96
GENE_11177,Shared,GPL570 & GPL96
GENE_11178,Shared,GPL570 & GPL96
GENE_11179,Shared,GPL570 & GPL96
GENE_11180,Shared,GPL570 & GPL96
GENE_11181,Shared,GPL570 & GPL96
GENE_11182,Shared,GPL570 & GPL96
GENE_11183,Shared,GPL570 & GPL96
GENE_11184,Shared,GPL570 & GPL96
GENE_11185,Shared,GPL570 & GPL96
GENE_11186,Shared,GPL570 & GPL96
GENE_11187,Shared,GPL570 & GPL96
GENE_11188,Shared,GPL570 & GPL96
GENE_11189,Shared,GPL570 & GPL96
GENE_11190,Shared,GPL570 & GPL96
GENE_11191,Shared,GPL570 & GPL96
GENE_11192,Shared,GPL570 & GPL96
GENE_11193,Shared,GPL570 & GPL96
GENE_11194,Shared,GPL570 & GPL96
GENE_11195,Shared,GPL570 & GPL96
GENE_11196,Shared,GPL570 & GPL96
GENE_11197,Shared,GPL570 & GPL96
GENE_11198,Shared,GPL570 & GPL96
GENE_11199,Shared,GPL570 & GPL96
GENE_11200,Shared,GPL570 & GPL96
GENE_11201,Shared,GPL570 & GPL96
GENE_11202,Shared,GPL570 & GPL96
GENE_11203,Shared,GPL570 & GPL96
GENE_11204,Shared,GPL570 & GPL96
GENE_11205,Shared,GPL570 & GPL96
GENE_11206,Shared,GPL570 & GPL96
GENE_11207,Shared,GPL570 & GPL96
GENE_11208,Shared,GPL570 & GPL96
GENE_11209,Shared,GPL570 & GPL96
GENE_11210,Shared,GPL570 & GPL96
GENE_11211,Shared,GPL570 & GPL96
GENE_11212,Shared,GPL570 & GPL96
GENE_11213,Shared,GPL570 & GPL96
GENE_11214,Shared,GPL570 & GPL96
GENE_11215,Shared,GPL570 & GPL96
GENE_11216,Shared,GPL570 & GPL96
GENE_11217,Shared,GPL570 & GPL96
GENE_11218,Shared,GPL570 & GPL96
GENE_11219,Shared,GPL570 & GPL96
GENE_11220,Shared,GPL570 & GPL96
GENE_11221,Shared,GPL570 & GPL96
GENE_11222,Shared,GPL570 & GPL96
GENE_11223,Shared,GPL570 & GPL96
GENE_11224,Shared,GPL570 & GPL96
GENE_11225,Shared,GPL570 & GPL96
GENE_11226,Shared,GPL570 & GPL96
GENE_11227,Shared,GPL570 & GPL96
GENE_11228,Shared,GPL570 & GPL96
GENE_11229,Shared,GPL570 & GPL96
GENE_11230,Shared,GPL570 & GPL96
GENE_11231,Shared,GPL570 & GPL96
GENE_11232,Shared,GPL570 & GPL96
GENE_11233,Shared,GPL570 & GPL96
GENE_11234,Shared,GPL570 & GPL96
GENE_11235,Shared,GPL570 & GPL96
GENE_11236,Shared,GPL570 & GPL96
GENE_11237,Shared,GPL570 & GPL96
GENE_11238,Shared,GPL570 & GPL96
GENE_11239,Shared,GPL570 & GPL96
GENE_11240,Shared,GPL570 & GPL96
GENE_11241,Shared,GPL570 & GPL96
GENE_11242,Shared,GPL570 & GPL96
GENE_11243,Shared,GPL570 & GPL96
GENE_11244,Shared,GPL570 & GPL96
GENE_11245,Shared,GPL570 & GPL96
GENE_11246,Shared,GPL570 & GPL96
GENE_11247,Shared,GPL570 & GPL96
GENE_11248,Shared,GPL570 & GPL96
GENE_11249,Shared,GPL570 & GPL96
GENE_11250,Shared,GPL570 & GPL96
GENE_11251,Shared,GPL570 & GPL96
GENE_11252,Shared,GPL570 & GPL96
GENE_11253,Shared,GPL570 & GPL96
GENE_11254,Shared,GPL570 & GPL96
GENE_11255,Shared,GPL570 & GPL96
GENE_11256,Shared,GPL570 & GPL96
GENE_11257,Shared,GPL570 & GPL96
GENE_11258,Shared,GPL570 & GPL96
GENE_11259,Shared,GPL570 & GPL96
GENE_11260,Shared,GPL570 & GPL96
GENE_11261,Shared,GPL570 & GPL96
GENE_11262,Shared,GPL570 & GPL96
GENE_11263,Shared,GPL570 & GPL96
GENE_11264,Shared,GPL570 & GPL96
GENE_11265,Shared,GPL570 & GPL96
GENE_11266,Shared,GPL570 & GPL96
GENE_11267,Shared,GPL570 & GPL96
